,dataset_type,recall,precision,auroc,auprc,iteration,model_type,resampler_type,group,f1
0,artificial_train,0.7184466019417476,0.8409090909090909,0.7190219345559152,0.43984971792050526,19,KNN,CondensedNN,KNN_CondensedNN,0.7748691099476439
1,train,0.3835616438356164,0.35443037974683544,0.38992316353044165,0.05437776868722945,19,KNN,CondensedNN,KNN_CondensedNN,0.368421052631579
2,val,0.3333333333333333,0.41025641025641024,0.30484330484330485,0.0558838537515999,19,KNN,CondensedNN,KNN_CondensedNN,0.36781609195402293
3,test,0.44680851063829785,0.2916666666666667,0.3355830634666021,0.05351397352299859,19,KNN,CondensedNN,KNN_CondensedNN,0.35294117647058826
0,artificial_train,0.7115384615384616,0.8409090909090909,0.7037841191066997,0.4260175974880451,20,KNN,CondensedNN,KNN_CondensedNN,0.7708333333333333
1,train,0.3835616438356164,0.358974358974359,0.38655452244067473,0.054023177876857814,20,KNN,CondensedNN,KNN_CondensedNN,0.37086092715231783
2,val,0.3125,0.42857142857142855,0.3153341642924976,0.054221611721611725,20,KNN,CondensedNN,KNN_CondensedNN,0.3614457831325301
3,test,0.44680851063829785,0.2876712328767123,0.3476438364456282,0.05602379385621324,20,KNN,CondensedNN,KNN_CondensedNN,0.35000000000000003
0,artificial_train,0.7019230769230769,0.8390804597701149,0.7109229438381687,0.42574784141357724,21,KNN,CondensedNN,KNN_CondensedNN,0.7643979057591623
1,train,0.3698630136986301,0.3537117903930131,0.37592879440086063,0.05303386265360281,21,KNN,CondensedNN,KNN_CondensedNN,0.36160714285714285
2,val,0.3333333333333333,0.47058823529411764,0.3035078347578347,0.056279519198097185,21,KNN,CondensedNN,KNN_CondensedNN,0.39024390243902435
3,test,0.425531914893617,0.28169014084507044,0.3273206016767047,0.052767752913192065,21,KNN,CondensedNN,KNN_CondensedNN,0.33898305084745767
0,artificial_train,0.7047619047619048,0.8409090909090909,0.6700223713646533,0.39365290241230566,22,KNN,CondensedNN,KNN_CondensedNN,0.766839378238342
1,train,0.4063926940639269,0.35039370078740156,0.3924428597473485,0.053566610365753345,22,KNN,CondensedNN,KNN_CondensedNN,0.37632135306553915
2,val,0.3541666666666667,0.40476190476190477,0.2990265906932573,0.05398097018436001,22,KNN,CondensedNN,KNN_CondensedNN,0.3777777777777778
3,test,0.48936170212765956,0.2804878048780488,0.3756998880179171,0.057344259427620725,22,KNN,CondensedNN,KNN_CondensedNN,0.35658914728682173
0,artificial_train,0.7047619047619048,0.8409090909090909,0.7221397649969078,0.4236076558381954,23,KNN,CondensedNN,KNN_CondensedNN,0.766839378238342
1,train,0.4063926940639269,0.34901960784313724,0.39826161140870575,0.05428162543290809,23,KNN,CondensedNN,KNN_CondensedNN,0.3755274261603375
2,val,0.3541666666666667,0.425,0.3101258309591643,0.054476694347277,23,KNN,CondensedNN,KNN_CondensedNN,0.38636363636363635
3,test,0.48936170212765956,0.2839506172839506,0.3862927877485548,0.05795938295809822,23,KNN,CondensedNN,KNN_CondensedNN,0.359375
0,artificial_train,0.7289719626168224,0.8478260869565217,0.7454601916479356,0.4440989522117571,24,KNN,CondensedNN,KNN_CondensedNN,0.7839195979899496
1,train,0.4155251141552511,0.3486590038314176,0.4025202529020694,0.054789350012146916,24,KNN,CondensedNN,KNN_CondensedNN,0.37916666666666665
2,val,0.3541666666666667,0.4146341463414634,0.3248605175688509,0.05414222243131662,24,KNN,CondensedNN,KNN_CondensedNN,0.38202247191011235
3,test,0.48936170212765956,0.2839506172839506,0.39443418782724493,0.0583571484258599,24,KNN,CondensedNN,KNN_CondensedNN,0.359375
0,artificial_train,0.7009345794392523,0.8522727272727273,0.7108824035319077,0.40791508393273,25,KNN,CondensedNN,KNN_CondensedNN,0.7692307692307693
1,train,0.3881278538812785,0.3648068669527897,0.39294944324525183,0.0541725639848402,25,KNN,CondensedNN,KNN_CondensedNN,0.37610619469026546
2,val,0.3333333333333333,0.42105263157894735,0.3185244539411206,0.053854067736116916,25,KNN,CondensedNN,KNN_CondensedNN,0.372093023255814
3,test,0.425531914893617,0.2898550724637681,0.3539087800006053,0.05544266106527033,25,KNN,CondensedNN,KNN_CondensedNN,0.3448275862068965
0,artificial_train,0.7009345794392523,0.8426966292134831,0.7282904984423676,0.41561651141485956,26,KNN,CondensedNN,KNN_CondensedNN,0.7653061224489796
1,train,0.3881278538812785,0.3617021276595745,0.3952791706504448,0.05434965427250897,26,KNN,CondensedNN,KNN_CondensedNN,0.3744493392070485
2,val,0.3333333333333333,0.41025641025641024,0.3177973646723647,0.05374532359475743,26,KNN,CondensedNN,KNN_CondensedNN,0.36781609195402293
3,test,0.425531914893617,0.2898550724637681,0.350912502648225,0.05535244500697517,26,KNN,CondensedNN,KNN_CondensedNN,0.3448275862068965
0,artificial_train,0.7090909090909091,0.8478260869565217,0.7274184998674795,0.40723828158596376,27,KNN,CondensedNN,KNN_CondensedNN,0.7722772277227722
1,train,0.4063926940639269,0.36475409836065575,0.3846812768687573,0.05405294103700096,27,KNN,CondensedNN,KNN_CondensedNN,0.38444924406047515
2,val,0.3125,0.39473684210526316,0.3076181149097816,0.05412504645113341,27,KNN,CondensedNN,KNN_CondensedNN,0.3488372093023256
3,test,0.425531914893617,0.2702702702702703,0.32951484519233676,0.05410349687898516,27,KNN,CondensedNN,KNN_CondensedNN,0.3305785123966942
0,artificial_train,0.7090909090909091,0.8478260869565217,0.7355910378573269,0.41287213906004405,28,KNN,CondensedNN,KNN_CondensedNN,0.7722772277227722
1,train,0.4063926940639269,0.3677685950413223,0.39199194476569815,0.054746158070242516,28,KNN,CondensedNN,KNN_CondensedNN,0.386117136659436
2,val,0.3333333333333333,0.4,0.32291666666666663,0.05488732680182731,28,KNN,CondensedNN,KNN_CondensedNN,0.3636363636363636
3,test,0.425531914893617,0.2702702702702703,0.35206258890469416,0.054448101920713955,28,KNN,CondensedNN,KNN_CondensedNN,0.3305785123966942
0,artificial_train,0.7090909090909091,0.8571428571428571,0.7369271224643126,0.40518478808013697,29,KNN,CondensedNN,KNN_CondensedNN,0.7761194029850746
1,train,0.4063926940639269,0.3662551440329218,0.39559787290599396,0.05457197720624647,29,KNN,CondensedNN,KNN_CondensedNN,0.38528138528138534
2,val,0.3125,0.39473684210526316,0.31868767806267806,0.0542715054779888,29,KNN,CondensedNN,KNN_CondensedNN,0.3488372093023256
3,test,0.425531914893617,0.2777777777777778,0.345797645349717,0.05443174973282813,29,KNN,CondensedNN,KNN_CondensedNN,0.3361344537815126
0,artificial_train,0.2608695652173913,0.8888888888888888,0.31569517439082656,0.40879488911325534,0,LogReg,CondensedNN,LogReg_CondensedNN,0.4033613445378151
1,train,0.0136986301369863,0.10344827586206896,0.6755986800994795,0.2652214600421709,0,LogReg,CondensedNN,LogReg_CondensedNN,0.024193548387096774
2,val,0.0,0.0,0.6630757359924025,0.2774724131603049,0,LogReg,CondensedNN,LogReg_CondensedNN,0.0
3,test,0.0,0.0,0.7639901940013921,0.2702022662271134,0,LogReg,CondensedNN,LogReg_CondensedNN,0.0
0,artificial_train,0.989247311827957,0.5054945054945055,0.6738172043010753,0.6940805574467487,1,LogReg,CondensedNN,LogReg_CondensedNN,0.6690909090909091
1,train,0.2009132420091324,0.07432432432432433,0.540918447015402,0.13188631188768654,1,LogReg,CondensedNN,LogReg_CondensedNN,0.10850801479654747
2,val,0.20833333333333334,0.09009009009009009,0.5044812440645774,0.08906858424128276,1,LogReg,CondensedNN,LogReg_CondensedNN,0.12578616352201258
3,test,0.10638297872340426,0.040983606557377046,0.5625435065524651,0.1718634754049086,1,LogReg,CondensedNN,LogReg_CondensedNN,0.059171597633136085
0,artificial_train,0.989247311827957,0.5111111111111111,0.6958455522971652,0.6972799065372913,2,LogReg,CondensedNN,LogReg_CondensedNN,0.6739926739926739
1,train,0.1506849315068493,0.062381852551984876,0.5644634459646588,0.1361950818491141,2,LogReg,CondensedNN,LogReg_CondensedNN,0.08823529411764706
2,val,0.1875,0.09090909090909091,0.5151946818613485,0.09177454412455607,2,LogReg,CondensedNN,LogReg_CondensedNN,0.12244897959183672
3,test,0.06382978723404255,0.02857142857142857,0.5950485760116219,0.17290378002365484,2,LogReg,CondensedNN,LogReg_CondensedNN,0.03947368421052632
0,artificial_train,0.978494623655914,0.5141242937853108,0.7047939068100357,0.6896777171479365,3,LogReg,CondensedNN,LogReg_CondensedNN,0.674074074074074
1,train,0.1461187214611872,0.06324110671936758,0.5560811591298453,0.13394832756420677,3,LogReg,CondensedNN,LogReg_CondensedNN,0.08827586206896552
2,val,0.14583333333333334,0.07608695652173914,0.5013057929724596,0.08871829474586856,3,LogReg,CondensedNN,LogReg_CondensedNN,0.1
3,test,0.0425531914893617,0.02,0.5844254108531824,0.16349846451736877,3,LogReg,CondensedNN,LogReg_CondensedNN,0.0272108843537415
0,artificial_train,0.956989247311828,0.5235294117647059,0.6926799007444169,0.6832585907243468,4,LogReg,CondensedNN,LogReg_CondensedNN,0.6768060836501902
1,train,0.136986301369863,0.06741573033707865,0.584199326689296,0.14031244451442734,4,LogReg,CondensedNN,LogReg_CondensedNN,0.09036144578313253
2,val,0.0625,0.0410958904109589,0.5302706552706553,0.09397526987310591,4,LogReg,CondensedNN,LogReg_CondensedNN,0.049586776859504134
3,test,0.0425531914893617,0.024096385542168676,0.625616658091462,0.17324273657489672,4,LogReg,CondensedNN,LogReg_CondensedNN,0.030769230769230767
0,artificial_train,0.8817204301075269,0.5157232704402516,0.6817972350230415,0.6492156780979508,5,LogReg,CondensedNN,LogReg_CondensedNN,0.6507936507936508
1,train,0.1050228310502283,0.06336088154269973,0.6484908961100233,0.17806263405754508,5,LogReg,CondensedNN,LogReg_CondensedNN,0.07903780068728522
2,val,0.041666666666666664,0.03571428571428571,0.6119420702754036,0.1365398402621857,5,LogReg,CondensedNN,LogReg_CondensedNN,0.03846153846153846
3,test,0.0425531914893617,0.029411764705882353,0.7163221452135227,0.2276659114115575,5,LogReg,CondensedNN,LogReg_CondensedNN,0.034782608695652174
0,artificial_train,0.8736842105263158,0.51875,0.677311522048364,0.6410193628677502,6,LogReg,CondensedNN,LogReg_CondensedNN,0.6509803921568628
1,train,0.1141552511415525,0.06756756756756757,0.6251991889097182,0.16435901359823488,6,LogReg,CondensedNN,LogReg_CondensedNN,0.08488964346349745
2,val,0.041666666666666664,0.03389830508474576,0.5871913580246914,0.11996549519866674,6,LogReg,CondensedNN,LogReg_CondensedNN,0.03738317757009346
3,test,0.0425531914893617,0.02857142857142857,0.6924427226778851,0.20905412532617068,6,LogReg,CondensedNN,LogReg_CondensedNN,0.034188034188034185
0,artificial_train,0.8865979381443299,0.524390243902439,0.6724821570182394,0.6279080447621945,7,LogReg,CondensedNN,LogReg_CondensedNN,0.6590038314176245
1,train,0.1187214611872146,0.07046070460704607,0.6421154592861348,0.18747338874798836,7,LogReg,CondensedNN,LogReg_CondensedNN,0.08843537414965986
2,val,0.041666666666666664,0.03571428571428571,0.6093304843304843,0.1526309701379372,7,LogReg,CondensedNN,LogReg_CondensedNN,0.03846153846153846
3,test,0.0425531914893617,0.028169014084507043,0.7158076329408917,0.2443085961647522,7,LogReg,CondensedNN,LogReg_CondensedNN,0.03389830508474577
0,artificial_train,0.7731958762886598,0.5474452554744526,0.6357905850204943,0.5918930799737914,8,LogReg,CondensedNN,LogReg_CondensedNN,0.641025641025641
1,train,0.1050228310502283,0.07516339869281045,0.6389145196015804,0.17779367969629128,8,LogReg,CondensedNN,LogReg_CondensedNN,0.08761904761904761
2,val,0.041666666666666664,0.044444444444444446,0.6092414529914529,0.1369100671621305,8,LogReg,CondensedNN,LogReg_CondensedNN,0.043010752688172046
3,test,0.0425531914893617,0.03508771929824561,0.7130232135831239,0.22940456843095633,8,LogReg,CondensedNN,LogReg_CondensedNN,0.03846153846153846
0,artificial_train,0.7422680412371134,0.5950413223140496,0.5958001405810683,0.5520239729504264,9,LogReg,CondensedNN,LogReg_CondensedNN,0.6605504587155964
1,train,0.1004566210045662,0.07885304659498207,0.6320366744185075,0.1805664645610381,9,LogReg,CondensedNN,LogReg_CondensedNN,0.08835341365461846
2,val,0.041666666666666664,0.047619047619047616,0.6048492402659069,0.141536509265918,9,LogReg,CondensedNN,LogReg_CondensedNN,0.044444444444444446
3,test,0.0425531914893617,0.03773584905660377,0.7092400351078962,0.23328754403769303,9,LogReg,CondensedNN,LogReg_CondensedNN,0.04
0,artificial_train,0.7346938775510204,0.5581395348837209,0.6036955322669608,0.5464731958953254,10,LogReg,CondensedNN,LogReg_CondensedNN,0.6343612334801763
1,train,0.0958904109589041,0.07473309608540925,0.6275400500181618,0.17873778779302074,10,LogReg,CondensedNN,LogReg_CondensedNN,0.084
2,val,0.041666666666666664,0.047619047619047616,0.6001305792972459,0.13651568938106842,10,LogReg,CondensedNN,LogReg_CondensedNN,0.044444444444444446
3,test,0.0425531914893617,0.03773584905660377,0.704367301231803,0.23298204698548053,10,LogReg,CondensedNN,LogReg_CondensedNN,0.04
0,artificial_train,0.7244897959183674,0.5634920634920635,0.6036630036630036,0.5283921452824663,11,LogReg,CondensedNN,LogReg_CondensedNN,0.6339285714285715
1,train,0.0958904109589041,0.07636363636363637,0.6306936714639011,0.18578519887758288,11,LogReg,CondensedNN,LogReg_CondensedNN,0.08502024291497977
2,val,0.041666666666666664,0.04878048780487805,0.6042260208926875,0.14773405629481606,11,LogReg,CondensedNN,LogReg_CondensedNN,0.04494382022471909
3,test,0.0425531914893617,0.038461538461538464,0.7086649919796616,0.24601723841979586,11,LogReg,CondensedNN,LogReg_CondensedNN,0.0404040404040404
0,artificial_train,0.7070707070707071,0.5303030303030303,0.6011338878985937,0.5194116365838395,12,LogReg,CondensedNN,LogReg_CondensedNN,0.606060606060606
1,train,0.0867579908675799,0.06985294117647059,0.6332655569147951,0.1889517072526087,12,LogReg,CondensedNN,LogReg_CondensedNN,0.07739307535641549
2,val,0.041666666666666664,0.04878048780487805,0.6080840455840455,0.15469613527518428,12,LogReg,CondensedNN,LogReg_CondensedNN,0.04494382022471909
3,test,0.0425531914893617,0.03773584905660377,0.7124481704548894,0.250034558844174,12,LogReg,CondensedNN,LogReg_CondensedNN,0.04
0,artificial_train,0.7227722772277227,0.5289855072463768,0.6094246217074537,0.5225300972992268,13,LogReg,CondensedNN,LogReg_CondensedNN,0.6108786610878661
1,train,0.091324200913242,0.07407407407407407,0.633145869604851,0.1831334268120189,13,LogReg,CondensedNN,LogReg_CondensedNN,0.081799591002045
2,val,0.041666666666666664,0.05263157894736842,0.6068969610636277,0.1434056082302908,13,LogReg,CondensedNN,LogReg_CondensedNN,0.04651162790697675
3,test,0.0425531914893617,0.0392156862745098,0.7111770224872129,0.24175938890061754,13,LogReg,CondensedNN,LogReg_CondensedNN,0.04081632653061224
0,artificial_train,0.7352941176470589,0.47770700636942676,0.6388962824948984,0.5384587411130837,14,LogReg,CondensedNN,LogReg_CondensedNN,0.5791505791505791
1,train,0.0958904109589041,0.075,0.6410786331709204,0.18949833436617447,14,LogReg,CondensedNN,LogReg_CondensedNN,0.08416833667334668
2,val,0.041666666666666664,0.04878048780487805,0.615889126305793,0.15932896368099222,14,LogReg,CondensedNN,LogReg_CondensedNN,0.04494382022471909
3,test,0.0425531914893617,0.03773584905660377,0.7211646136618142,0.2506147148167502,14,LogReg,CondensedNN,LogReg_CondensedNN,0.04
0,artificial_train,0.7378640776699029,0.5100671140939598,0.6513929928239763,0.5438657988540929,15,LogReg,CondensedNN,LogReg_CondensedNN,0.6031746031746033
1,train,0.1004566210045662,0.08088235294117647,0.6399235114586683,0.17449024297181878,15,LogReg,CondensedNN,LogReg_CondensedNN,0.08961303462321794
2,val,0.041666666666666664,0.046511627906976744,0.6124762583095916,0.1372755300284107,15,LogReg,CondensedNN,LogReg_CondensedNN,0.04395604395604396
3,test,0.0425531914893617,0.03773584905660377,0.716927453769559,0.2300621997703804,15,LogReg,CondensedNN,LogReg_CondensedNN,0.04
0,artificial_train,0.7403846153846154,0.4350282485875706,0.6666800772449308,0.5510992844586333,16,LogReg,CondensedNN,LogReg_CondensedNN,0.5480427046263346
1,train,0.1004566210045662,0.07665505226480836,0.6289206292212393,0.17451200241332038,16,LogReg,CondensedNN,LogReg_CondensedNN,0.08695652173913045
2,val,0.041666666666666664,0.046511627906976744,0.601258309591643,0.136498189112859,16,LogReg,CondensedNN,LogReg_CondensedNN,0.04395604395604396
3,test,0.0425531914893617,0.034482758620689655,0.7071214551617687,0.22967340143646725,16,LogReg,CondensedNN,LogReg_CondensedNN,0.0380952380952381
0,artificial_train,0.7333333333333333,0.45294117647058824,0.6751152073732719,0.546840936430663,17,LogReg,CondensedNN,LogReg_CondensedNN,0.5599999999999999
1,train,0.1004566210045662,0.07746478873239436,0.635798474404312,0.18055450920979071,17,LogReg,CondensedNN,LogReg_CondensedNN,0.08747514910536779
2,val,0.041666666666666664,0.046511627906976744,0.608974358974359,0.1450296008336815,17,LogReg,CondensedNN,LogReg_CondensedNN,0.04395604395604396
3,test,0.0425531914893617,0.034482758620689655,0.7148694046790351,0.23777834314617716,17,LogReg,CondensedNN,LogReg_CondensedNN,0.0380952380952381
0,artificial_train,0.7428571428571429,0.4262295081967213,0.6665743816906609,0.5312634081812404,18,LogReg,CondensedNN,LogReg_CondensedNN,0.5416666666666666
1,train,0.1050228310502283,0.07958477508650519,0.6326977380490133,0.17944031662617058,18,LogReg,CondensedNN,LogReg_CondensedNN,0.09055118110236221
2,val,0.041666666666666664,0.047619047619047616,0.606985992402659,0.14749196368628897,18,LogReg,CondensedNN,LogReg_CondensedNN,0.044444444444444446
3,test,0.0425531914893617,0.034482758620689655,0.713537725855755,0.24589515423130667,18,LogReg,CondensedNN,LogReg_CondensedNN,0.0380952380952381
0,artificial_train,0.7333333333333333,0.4230769230769231,0.697636815920398,0.5462099076426735,19,LogReg,CondensedNN,LogReg_CondensedNN,0.5365853658536585
1,train,0.1004566210045662,0.07692307692307693,0.6374629630402804,0.1838977411931136,19,LogReg,CondensedNN,LogReg_CondensedNN,0.08712871287128714
2,val,0.041666666666666664,0.047619047619047616,0.6113188509021843,0.15174263388672515,19,LogReg,CondensedNN,LogReg_CondensedNN,0.044444444444444446
3,test,0.0425531914893617,0.034482758620689655,0.7176840894646046,0.24840560855158336,19,LogReg,CondensedNN,LogReg_CondensedNN,0.0380952380952381
0,artificial_train,0.7333333333333333,0.4350282485875706,0.6927029804727647,0.5327045888838224,20,LogReg,CondensedNN,LogReg_CondensedNN,0.5460992907801417
1,train,0.1004566210045662,0.07801418439716312,0.6404328783823843,0.17972091491092507,20,LogReg,CondensedNN,LogReg_CondensedNN,0.08782435129740519
2,val,0.041666666666666664,0.046511627906976744,0.6149097815764482,0.1456412868962417,20,LogReg,CondensedNN,LogReg_CondensedNN,0.04395604395604396
3,test,0.0425531914893617,0.03571428571428571,0.7187736448654701,0.23700913775588775,20,LogReg,CondensedNN,LogReg_CondensedNN,0.038834951456310676
0,artificial_train,0.7333333333333333,0.48125,0.6956018518518519,0.52943608994788,21,LogReg,CondensedNN,LogReg_CondensedNN,0.5811320754716981
1,train,0.1004566210045662,0.07829181494661921,0.6262053973409933,0.171387683095265,21,LogReg,CondensedNN,LogReg_CondensedNN,0.08800000000000001
2,val,0.041666666666666664,0.04878048780487805,0.5992105887939222,0.13274405374794793,21,LogReg,CondensedNN,LogReg_CondensedNN,0.04494382022471909
3,test,0.0425531914893617,0.034482758620689655,0.7047607517932266,0.2251655714517003,21,LogReg,CondensedNN,LogReg_CondensedNN,0.0380952380952381
